"f"
0.000323803040433742
0.00127459548874855
0.000797582270631428
0.000579288086069355
0.000575649849659987
0.000201315747985023
0.000321781797984094
9.45941466435652e-05
0.000823858422476863
0.000647606080867485
0.000420822678016886
0.000209400717783619
0.000509353097311505
0.000755136179188803
0.00013744448657612
0.000114402322650124
0.000174231099159729
0.000273676227682451
0.000113593825670264
0.000417992938587378
0.000234464124159264
0.000218294184562074
0.000367461877346157
0.000335121998151776
0.000285803682380344
0.000331888010232338
0.000288229173319923
0.000176252341609378
0.000168975868790642
0.000180294826508676
9.25729041939164e-05
5.94245280196756e-05
0.000435375623654358
0.0011747461117359
0.00219789903974814
0.000847304834892789
0.000686818184390672
0.000896218902174291
0.000360185404527421
0.000556650170633288
0.000266399754863716
0.000246187330367227
0.000161699395971906
0.00143912462414997
0.000335121998151776
0.00077736984613494
0.000181911820468395
0.00113553400821271
0.000616883195632823
0.00024133634848807
0.00162386618404787
8.48921828852508e-05
0.000234868372649194
0.000688435178350391
0.000104700358891809
0.00022435791191102
0.000633457383719943
0.000382823319963488
0.000195252020636077
0.00058616031039816
0.000116827813589702
0.000503289369962558
0.000530778267277783
0.000938260745126987
0.000454779551170987
0.000491970412244525
0.000246591578857157
0.000375142598654823
7.51902191269364e-05
0.00156201616508862
0.000671052493283411
0.000130976510737244
0.000208592220803759
0.000326228531373321
0.000421226926506816
0.000188784044797201
0.000760795658047819
0.00112098106257524
0.00101264246727406
0.000346845204359739
0.00143710338170032
0.000547352455364903
0.00152401680703522
0.00136231741106331
0.000214251699662776
0.00113432126274292
0.00260457302061748
0.00166671652398042
0.00107368398925346
0.000904303871972886
0.000745029966940558
0.00178718257397949
0.000692073414759759
0.00205722056525258
0.000744221469960699
0.000948366957375231
0.0011177470746558
0.00187490449629425
0.00165135508136309
0.00197798786122634
0.000445077587412672
0.00217526112431207
0.000901878381033308
0.000805262991940094
0.00166792926945021
0.000853772810731666
0.000582926322478722
0.000857006798651104
0.0016242704325378
0.000664988765934465
0.000504906363922278
0.000297526888588308
0.000169380117280572
0.00274565574360297
0.00115453368723941
0.00101142972180427
0.000652861311236572
0.0015143148432769
0.00055341618271385
0.000554628928183639
0.00445481835902602
0.00196181792162915
0.000805262991940094
0.000137040238086191
0.000368270374326017
0.000198486008555515
0.000163316389931625
0.000314101076675428
0.000151188935233732
0.000528757024828134
0.000162103644461836
0.000596266522646405
0.000859836538080612
0.00043092889026513
0.000398184762580819
0.000123700037918508
0.00115089545083004
0.00060394724395507
0.013491389102916
0.000749072451839856
0.000257910536575191
0.000911984593281552
0.00158707957146426
0.000439822357043585
0.000608798225834227
0.000325015785903532
0.00111613008069608
0.000786667561403324
0.000464077266439371
0.00106640751643472
0.000476204721137264
0.0439248324187885
0.000591011292277318
0.000512182836741013
0.00321903072531073
0.000696115899659057
0.00238547033907555
0.00191613784226709
0.000689243675330251
0.00109106667432044
0.000627393656370997
0.000175443844629518
0.00048267269697614
0.000354525925668405
0.000230825887749896
0.00178960806491907
0.000536437746136799
0.000216272942112425
0.000425269411406114
0.000557458667613147
0.00050086387902298
0.000532799509727431
8.20624434557425e-05
0.00010308336493209
0.000124104286408438
3.63823640936789e-05
0.000124912783388298
0.00172452405804038
0.000300760876507746
0.000504502115432348
0.000244166087917579
3.03186367447324e-05
3.23398791943813e-05
0.000485098187915719
0.000208187972313829
6.22542674491839e-05
9.01474132543378e-05
8.04454494960234e-05
0.00037958933204405
0.000132997753186893
0.000164933383891344
0.0172371556106052
0.000978281345630033
0.000747859706370067
0.00056918187382111
0.00562309649492304
0.00225691931927788
0.000162103644461836
0.000458013539090425
0.000821837180027214
0.00155595243773967
0.00137889159915043
0.00123619188220522
0.00166065279663148
0.00500742604476001
0.00036341939244686
0.000241740596978
0.000125317031878227
0.000452758308721338
0.000144720959394856
0.000209804966273548
0.000502885121472629
0.000162103644461836
0.000171401359730221
0.000132593504696963
0.000421631174996746
0.000109147092281037
0.000108338595301177
0.000166954626340993
0.000106317352851528
0.000179082081038886
0.00196626465501838
0.000344419713420161
0.000456396545130706
0.000271654985232803
0.000332696507212197
6.87222432880602e-05
8.61049283550401e-05
0.000744221469960699
0.000326632779863251
0.000342398470970512
0.00020657097835411
0.000344419713420161
0.00022395366342109
2.14251699662776e-05
2.82973942950836e-05
4.28503399325552e-05
0.000390099792782224
0.000267612500333505
7.68072130866555e-05
8.12539464758829e-05
0.000211826208723197
8.52964313751806e-05
2.30421639259967e-05
0.000159273905032328
0.000133402001676823
3.1127133724592e-05
0.000506119109392067
0.00022476216040095
0.000233655627179405
0.000629819147310575
0.000120870298489
0.000110764086240756
0.000220719675501652
9.62111406032843e-05
0.000185145808387833
6.912649177799e-05
0.000115210819629983
0.000125721280368157
0.000547352455364903
9.6615389093214e-05
0.000185954305367692
0.000104700358891809
7.35732251672174e-05
7.15519827175686e-05
0.000164124886911485
0.000477013218117124
0.000852560065261876
0.000875602229187873
7.35732251672174e-05
0.00012006180150914
0.000453162557211268
0.0012875314404263
0.000618095941102612
0.000646393335397696
4.24460914426254e-05
